Frame,Angle
22,"{'Flexão_CotoveloD': 86.92347315798331, 'Flexão_CotoveloE': 112.86275143902292, 'Abdução_OmbroE': 165.40905476877617, 'Abdução_OmbroD': 144.95815245931928, 'Flexão_OmbroE': 106.42070911695924, 'Flexão_OmbroD': 59.858619433152825}"
23,"{'Flexão_CotoveloD': 85.64881242571524, 'Flexão_CotoveloE': 111.34494484680579, 'Abdução_OmbroE': 165.12170293512065, 'Abdução_OmbroD': 144.02228116462084, 'Flexão_OmbroE': 105.15714139778044, 'Flexão_OmbroD': 59.395718887878445}"
24,"{'Flexão_CotoveloD': 86.1394787464793, 'Flexão_CotoveloE': 109.05915169288755, 'Abdução_OmbroE': 162.60574647256158, 'Abdução_OmbroD': 144.1063855320022, 'Flexão_OmbroE': 104.18813591500674, 'Flexão_OmbroD': 59.75941902457417}"
25,"{'Flexão_CotoveloD': 85.42103054799249, 'Flexão_CotoveloE': 109.02064713729912, 'Abdução_OmbroE': 162.26030578373135, 'Abdução_OmbroD': 143.9686063005345, 'Flexão_OmbroE': 103.9203183569906, 'Flexão_OmbroD': 59.46335498419043}"
26,"{'Flexão_CotoveloD': 85.55398991501555, 'Flexão_CotoveloE': 108.60336615833035, 'Abdução_OmbroE': 162.16693144474002, 'Abdução_OmbroD': 143.93294775025697, 'Flexão_OmbroE': 103.43234467588802, 'Flexão_OmbroD': 59.62344417547284}"
27,"{'Flexão_CotoveloD': 84.94616900145448, 'Flexão_CotoveloE': 107.00751798619447, 'Abdução_OmbroE': 161.43946840666985, 'Abdução_OmbroD': 143.43688734054, 'Flexão_OmbroE': 102.18404010222083, 'Flexão_OmbroD': 59.379330202364514}"
28,"{'Flexão_CotoveloD': 85.4806073903571, 'Flexão_CotoveloE': 104.56799130365509, 'Abdução_OmbroE': 158.41603451213055, 'Abdução_OmbroD': 143.73354063244477, 'Flexão_OmbroE': 100.04789243490615, 'Flexão_OmbroD': 59.65687204043941}"
29,"{'Flexão_CotoveloD': 81.89638480851391, 'Flexão_CotoveloE': 102.06093361072114, 'Abdução_OmbroE': 154.87810547604272, 'Abdução_OmbroD': 143.05870985508687, 'Flexão_OmbroE': 97.18321067310971, 'Flexão_OmbroD': 57.6012811189743}"
30,"{'Flexão_CotoveloD': 81.30446779310395, 'Flexão_CotoveloE': 102.89992847943508, 'Abdução_OmbroE': 156.47679389033507, 'Abdução_OmbroD': 142.31376179428486, 'Flexão_OmbroE': 97.97676279102515, 'Flexão_OmbroD': 57.23719943201792}"
31,"{'Flexão_CotoveloD': 81.6434542546611, 'Flexão_CotoveloE': 100.37232262723806, 'Abdução_OmbroE': 153.53950273819504, 'Abdução_OmbroD': 142.0334580306045, 'Flexão_OmbroE': 96.2002046509908, 'Flexão_OmbroD': 57.232905380978195}"
32,"{'Flexão_CotoveloD': 82.5203136865874, 'Flexão_CotoveloE': 99.91383699652782, 'Abdução_OmbroE': 153.7440169071045, 'Abdução_OmbroD': 141.9115908228646, 'Flexão_OmbroE': 95.38902402896666, 'Flexão_OmbroD': 57.58492536632308}"
33,"{'Flexão_CotoveloD': 86.15970368616087, 'Flexão_CotoveloE': 99.1131797766098, 'Abdução_OmbroE': 154.0980535641773, 'Abdução_OmbroD': 142.8458751259521, 'Flexão_OmbroE': 95.10535910545558, 'Flexão_OmbroD': 59.41651531090149}"
34,"{'Flexão_CotoveloD': 85.43417506607953, 'Flexão_CotoveloE': 98.7792646938749, 'Abdução_OmbroE': 155.06566908326766, 'Abdução_OmbroD': 142.4184254771695, 'Flexão_OmbroE': 95.24669945543397, 'Flexão_OmbroD': 58.9819736836032}"
35,"{'Flexão_CotoveloD': 85.93048842607233, 'Flexão_CotoveloE': 98.08065658311116, 'Abdução_OmbroE': 153.13834687994932, 'Abdução_OmbroD': 142.8772604669908, 'Flexão_OmbroE': 94.63889999160585, 'Flexão_OmbroD': 59.224301241763186}"
36,"{'Flexão_CotoveloD': 85.7808388441793, 'Flexão_CotoveloE': 98.02772139303369, 'Abdução_OmbroE': 152.58403653966877, 'Abdução_OmbroD': 142.8358281929478, 'Flexão_OmbroE': 94.05452458937852, 'Flexão_OmbroD': 59.128738316225025}"
37,"{'Flexão_CotoveloD': 86.43042659899011, 'Flexão_CotoveloE': 98.47514769662921, 'Abdução_OmbroE': 152.22508421329132, 'Abdução_OmbroD': 143.11141290837313, 'Flexão_OmbroE': 93.55338314783933, 'Flexão_OmbroD': 59.601872668431156}"
38,"{'Flexão_CotoveloD': 90.90458186483829, 'Flexão_CotoveloE': 98.91023005148988, 'Abdução_OmbroE': 152.64841004024612, 'Abdução_OmbroD': 143.5840722663171, 'Flexão_OmbroE': 93.38690638090725, 'Flexão_OmbroD': 61.880911763983804}"
39,"{'Flexão_CotoveloD': 92.01006378681858, 'Flexão_CotoveloE': 99.13511012883905, 'Abdução_OmbroE': 151.7475502448231, 'Abdução_OmbroD': 143.54735258644376, 'Flexão_OmbroE': 93.12354739722085, 'Flexão_OmbroD': 62.32780372194554}"
